#instance	size lb[cc] ip[cc] apx[cc] runtime(ip)[cc] runtime(apx)[cc]   lb[t] ip[t] apx[t] runtime(ip)[t] runtime(apx)[t]
gg_ip_size750_type2b_183.csv	750	5746.0	5746.0	5802.0	1.647	0.085	5746.0	5746.0	5906.0	12.829	0.111
gg_ip_size351_type2b_184.csv	351	3460.0	3460.0	3462.0	1.825	0.03	3460.0	3460.0	3564.0	4.493	0.037
gg_ip_size255_type2b_185.csv	255	3018.0	3018.0	3022.0	0.12	0.017	3018.0	3018.0	3324.0	0.499	0.023
gg_ip_size753_type2b_186.csv	753	5778.0	5778.0	5780.0	0.401	0.061	5778.0	5778.0	5782.0	0.961	0.071
gg_ip_size250_type2b_187.csv	250	2682.0	2682.0	2778.0	0.135	0.016	2684.0	2684.0	2782.0	0.174	0.02
gg_ip_size960_type2b_188.csv	960	9516.0	9516.0	9520.0	48.405	0.102	9622.0	9824.0	9930.0	900.466	0.173
gg_ip_size309_type2a_189.csv	309	2234.0	2234.0	2234.0	0.16	0.021	2234.0	2234.0	2334.0	0.316	0.024
gg_ip_size807_type2a_190.csv	807	5268.0	5268.0	5332.0	368.749	0.095	5257.6	5338.0	5338.0	900.373	0.122
gg_ip_size508_type2a_191.csv	508	3288.19	3374.0	3378.0	903.45	0.044	3374.0	3374.0	3484.0	118.445	0.058
gg_ip_size204_type2a_192.csv	204	1775.36	1816.0	1820.0	901.843	0.014	1818.0	1818.0	1822.0	244.7	0.018
gg_ip_size444_type2a_193.csv	444	3432.0	3500.0	3522.0	902.099	0.05	3432.0	3622.0	3622.0	903.362	0.057
gg_ip_size800_type2a_194.csv	800	4602.0	4602.0	4684.0	231.803	0.082	4602.0	4602.0	4684.0	590.514	0.089
gg_ip_size736_type2a_195.csv	736	4601.76	4678.0	4780.0	902.251	0.076	4601.86	4784.0	4884.0	902.775	0.09
gg_ip_size942_type2a_196.csv	942	6132.0	6132.0	6226.0	131.885	0.093	6132.0	6132.0	6334.0	900.968	0.135
gg_ip_size626_type2a_197.csv	626	4236.0	4236.0	4264.0	850.273	0.055	4236.0	4236.0	4474.0	729.12	0.079
gg_ip_size979_type2a_198.csv	979	6160.12	6250.0	6260.0	901.788	0.092	6160.31	6356.0	6366.0	902.237	0.121
gg_ip_size710_type2a_199.csv	710	5064.0	5064.0	5170.0	65.722	0.066	5064.0	5064.0	5274.0	705.328	0.08
gg_ip_size102_type2a_200.csv	102	1016.0	1016.0	1018.0	0.231	0.007	1018.0	1018.0	1120.0	1.449	0.008
gg_ip_size967_type2a_201.csv	967	5737.1	5840.0	5840.0	904.3	0.093	5738.12	5850.0	5850.0	901.953	0.135
gg_ip_size721_type2a_202.csv	721	4652.0	4652.0	4662.0	10.292	0.066	4652.0	4652.0	4770.0	168.44	0.093
gg_ip_size603_type2a_203.csv	603	4219.0	4244.0	4284.0	902.493	0.053	4219.0	4388.0	4388.0	902.544	0.073
gg_ip_size401_type2a_204.csv	401	3396.0	3396.0	3396.0	0.152	0.026	3620.03	3896.0	3906.0	901.253	0.046
